Scaffold ID,Scaffold Original ID,Scaffold Name,IMG Genome ID (IMG Taxon ID),Genome Name / Sample Name,Scaffold Topology,NCBI Molecular Type,Scaffold Gene Count,Scaffold Nucleotide Length (bp),Scaffold GC Content,Scaffold Read Depth,NCBI Domain,NCBI Phylum,NCBI Class,NCBI Order,NCBI Family,NCBI Genus,NCBI Species,NCBI Lineage,NCBI Lineage Percentage,GTDB Domain,GTDB Phylum,GTDB Class,GTDB Order,GTDB Family,GTDB Genus,GTDB Species,GTDB Lineage,GTDB Lineage Percentage,In MetaBAT Bins,MetaBAT Bins,In EukCC Bins,EukCC Bins,Topology,vOTU,Viral Lineage,Quality,Completeness,High Confidence,Predicted Host Lineage,UViG ID,UViG Count,Topology,pOTU,MPF,Source,geNomad Score,Predicted Host Lineage,Plasmid ID,Plasmid Count,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Specific Ecosystem,Habitat,Host Name
2982210466,,Ga0574995_37,2982210430,Methanolacinia paynteri DSM 2545,linear,genomic DNA,179,170007,44.8,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanolacinia,Methanolacinia paynteri,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanolacinia; Methanolacinia paynteri,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanolacinia,Methanolacinia paynteri,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanolacinia; Methanolacinia paynteri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982334219,,Ga0575111_01,2982334219,Methanofollis formosanus DSM 15483,linear,genomic DNA,2794,2965921,60.32,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanofollis,Methanofollis formosanus,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanofollis; Methanofollis formosanus,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanofollaceae,Methanofollis,Methanofollis formosanus,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanofollaceae; Methanofollis; Methanofollis formosanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982359728,,Ga0577494_01,2982359728,Methanocaldococcus bathoardescens JH146,linear,genomic DNA,1734,1607556,30.79,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus bathoardescens,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus bathoardescens,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus bathoardescens,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus bathoardescens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982447067,,Ga0577432_01,2982447067,Methanoculleus sp. CWC-02,linear,genomic DNA,1039,1011680,62.62,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus oceani,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus oceani,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus sp023702065,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus sp023702065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987171237,,Ga0588412_09,2987171229,Methanoculleus horonobensis T10,linear,genomic DNA,531,520193,62.27,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus horonobensis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus horonobensis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus horonobensis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus horonobensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987171238,,Ga0588412_10,2987171229,Methanoculleus horonobensis T10,linear,genomic DNA,949,888735,62.72,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus horonobensis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus horonobensis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus horonobensis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus horonobensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987173778,,Ga0588425_01,2987173778,Methanoculleus sediminis S3Fa,linear,genomic DNA,571,565325,62.51,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus sediminis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus sediminis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus sediminis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus sediminis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987176348,,Ga0588437_05,2987176344,Methanoculleus taiwanensis CYW4,linear,genomic DNA,1202,1210448,59.79,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus taiwanensis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus taiwanensis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus_A,Methanoculleus_A taiwanensis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus_A; Methanoculleus_A taiwanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987182561,,Ga0588411_077,2987182485,Methanoculleus chikugoensis JCM 10825,linear,genomic DNA,20,12173,62.29,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus chikugoensis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus chikugoensis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus chikugoensis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus chikugoensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993237328,,Ga0591131_01,2993237328,Methanoculleus submarinus DSM 15122,circular,genomic DNA,2549,2462514,62.07,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus submarinus,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus submarinus,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus marisnigri,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus marisnigri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993239882,,Ga0591132_01,2993239882,Methanogenium organophilum DSM 3596,circular,genomic DNA,2695,2648164,49.84,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Methanogenium organophilum,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Methanogenium organophilum,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Unclassified,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993744749,,Ga0452293_04,2993744746,Methanofervidicoccus abyssi HHB,linear,genomic DNA,321,356850,34.92,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,unclassified,Methanofervidicoccus,Methanofervidicoccus abyssi,Archaea; Euryarchaeota; Methanococci; Methanococcales; unclassified; Methanofervidicoccus; Methanofervidicoccus abyssi,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanococcaceae,Methanofervidicoccus,Methanofervidicoccus abyssi,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanococcaceae; Methanofervidicoccus; Methanofervidicoccus abyssi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994895107,,Ga0336306_11,2994895097,Methanospirillum lacunae Ki8-1,linear,genomic DNA,50,54162,43.73,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum lacunae,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanospirillaceae; Methanospirillum; Methanospirillum lacunae,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum lacunae,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanospirillaceae; Methanospirillum; Methanospirillum lacunae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994998820,,Ga0336307_10,2994998811,Methanospirillum stamsii Pt1,linear,genomic DNA,310,285182,44.87,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum stamsii,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanospirillaceae; Methanospirillum; Methanospirillum stamsii,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum stamsii,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanospirillaceae; Methanospirillum; Methanospirillum stamsii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999999953,,Ga0452726_123,2999999831,Methanodesulfokores washburnensis MDKW,linear,genomic DNA,74,71968,42.3,1,Archaea,Candidatus Korarchaeota,unclassified,unclassified,unclassified,Candidatus Methanodesulfokores,Candidatus Methanodesulfokores washburnensis,Archaea; Candidatus Korarchaeota; unclassified; unclassified; unclassified; Candidatus Methanodesulfokores; Candidatus Methanodesulfokores washburnensis,,Archaea,Thermoproteota,Korarchaeia,Korarchaeales,Korarchaeaceae,Methanodesulfokores,Methanodesulfokores washburnensis,Archaea; Thermoproteota; Korarchaeia; Korarchaeales; Korarchaeaceae; Methanodesulfokores; Methanodesulfokores washburnensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001082519,,Ga0442017_002,3001082518,Methanogenium sp. MK-MG,linear,genomic DNA,52,48361,54.89,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Methanogenium sp. MK-MG,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Methanogenium sp. MK-MG,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Methanogenium sp009914725,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Methanogenium sp009914725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001170222,,Ga0441987_06,3001170217,Methanococcoides sp. AM1,linear,genomic DNA,189,150095,43.7,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides sp. AM1,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides sp. AM1,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides sp900774055,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides sp900774055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001527010,,Ga0522669_01,3001527010,Methanocaldococcus lauensis SG1,linear,genomic DNA,1611,1479331,29.08,1,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus lauensis,Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus lauensis,,Archaea,Methanobacteriota,Methanococci,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus sp902827205,Archaea; Methanobacteriota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus sp902827205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001940787,,Ga0579024_01,3001940787,Methanobacterium alkalithermotolerans MethCAN,linear,genomic DNA,2235,2187077,36.35,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium alkalithermotolerans,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium alkalithermotolerans,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,UBA588,UBA588 sp002509085,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; UBA588; UBA588 sp002509085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003302973,,Ga0452334_11,3003302963,Methanosarcina sp. 2.H.T.1A.6,linear,genomic DNA,291,307834,43.56,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. 2.H.T.1A.6,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp. 2.H.T.1A.6,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp000979455,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp000979455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003306718,,Ga0452845_53,3003306666,Methanosarcina sp. MSH10X1,linear,genomic DNA,122,140149,40.97,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. MSH10X1,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp. MSH10X1,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp004099695,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp004099695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8000822712,,Ga0596746_71,8000822642,Methanosarcinales archaeon METP1,linear,genomic DNA,57,49488,41.76,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,unclassified,unclassified,Methanosarcinales archaeon,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; unclassified; unclassified; Methanosarcinales archaeon,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanoperedenaceae,Methanoperedens,Methanoperedens sp905339155,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanoperedenaceae; Methanoperedens; Methanoperedens sp905339155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001863850,,Ga0594312_02,8001863849,Methanothermobacter thermautotrophicus WHS,linear,genomic DNA,634,560865,49.43,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter thermautotrophicus,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter thermautotrophicus,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,Methanothermobacter thermautotrophicus_A,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae; Methanothermobacter; Methanothermobacter thermautotrophicus_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8001971963,,Ga0594199_15,8001971949,Methanolobus vulcani B1d,linear,genomic DNA,659,652756,41.19,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus vulcani,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus vulcani,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus vulcani_A,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus vulcani_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012931703,,Ga0597343_01,8012931703,Methanodesulfokora washburnensis LCB3,circular,genomic DNA,1944,1676138,43.49,1,Archaea,Thermoproteota,Candidatus Korarchaeia,unclassified,unclassified,Candidatus Methanodesulfokora,Candidatus Methanodesulfokora washburnensis,Archaea; Thermoproteota; Candidatus Korarchaeia; unclassified; unclassified; Candidatus Methanodesulfokora; Candidatus Methanodesulfokora washburnensis,,Archaea,Thermoproteota,Korarchaeia,Korarchaeales,Korarchaeaceae,Methanodesulfokores,Methanodesulfokores washburnensis,Archaea; Thermoproteota; Korarchaeia; Korarchaeales; Korarchaeaceae; Methanodesulfokores; Methanodesulfokores washburnensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8012933652,,Ga0597344_01,8012933652,Methanosuratincola verstraetei LCB70,circular,genomic DNA,1694,1521743,54.61,1,Archaea,Candidatus Methanomethylicota,Candidatus Methanomethylicia,Candidatus Methanomethylicales,Candidatus Methanomethylicaceae,Candidatus Methanosuratincola,Candidatus Methanosuratincola sp.,Archaea; Candidatus Methanomethylicota; Candidatus Methanomethylicia; Candidatus Methanomethylicales; Candidatus Methanomethylicaceae; Candidatus Methanosuratincola; Candidatus Methanosuratincola sp.,,Archaea,Thermoproteota,Methanomethylicia,Methanomethylicales,Methanomethylicaceae,Methanosuratincola,Methanosuratincola subterraneus,Archaea; Thermoproteota; Methanomethylicia; Methanomethylicales; Methanomethylicaceae; Methanosuratincola; Methanosuratincola subterraneus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016753296,,Ga0599468_01,8016753296,Methanosphaera sp. ISO3-F5,circular,genomic DNA,2272,2506044,30.87,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unclassified,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanosphaera; unclassified,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera sp017431845,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanosphaera; Methanosphaera sp017431845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019462135,,Ga0604388_01,8019462135,Methanomicrobium antiquum MobH,linear,genomic DNA,2439,2438126,37.66,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanomicrobium,Methanomicrobium antiquum,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanomicrobium; Methanomicrobium antiquum,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanomicrobium,Unclassified,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanomicrobium; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8019464579,,Ga0604389_01,8019464579,Methanogenium sp. S4BF,linear,genomic DNA,2497,2513916,51.88,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Methanogenium sp. S4BF,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Methanogenium sp. S4BF,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,Unclassified,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanogenium; Unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046181379,,Ga0615595_01,8046181379,Methanothermobacter tenebrarum RMAS,linear,genomic DNA,1693,1472762,42.1,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter tenebrarum,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter tenebrarum,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae_A,Methanothermobacter_A,Methanothermobacter_A tenebrarum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae_A; Methanothermobacter_A; Methanothermobacter_A tenebrarum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8046356531,,Ga0616013_01,8046356531,Methanobacterium ferruginis NBRC 105197,linear,genomic DNA,3078,2803797,37.39,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium ferruginis,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium ferruginis,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp020854975,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp020854975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048089992,,Ga0615716_12,8048089981,Methanocalculus taiwanensis P2F9704a,linear,genomic DNA,81,66500,50.64,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanocalculaceae,Methanocalculus,Methanocalculus taiwanensis,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanocalculaceae; Methanocalculus; Methanocalculus taiwanensis,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocalculus,Methanocalculus taiwanensis,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanocorpusculaceae; Methanocalculus; Methanocalculus taiwanensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8049250981,,Ga0615904_01,8049250981,Methanothermobacter thermautotrophicus Delta H,linear,genomic DNA,1879,1751429,49.56,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter thermautotrophicus,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter thermautotrophicus,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,Methanothermobacter thermautotrophicus,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae; Methanothermobacter; Methanothermobacter thermautotrophicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8054902629,,Ga0617128_01,8054902629,Methanothermobacter wolfeii DSM 2970,linear,genomic DNA,1921,1706705,48.67,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter wolfeii,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter wolfeii,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,Methanothermobacter wolfei,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae; Methanothermobacter; Methanothermobacter wolfei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055140169,,Ga0616912_09,8055140161,Methanobacterium alcaliphilum DSM 3459,linear,genomic DNA,38,33017,37.17,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium alcaliphilum,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium alcaliphilum,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium_E,Methanobacterium_E alcaliphilum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium_E; Methanobacterium_E alcaliphilum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055140174,,Ga0616912_14,8055140161,Methanobacterium alcaliphilum DSM 3459,linear,genomic DNA,6,5786,36.69,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium alcaliphilum,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium alcaliphilum,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium_E,Methanobacterium_E alcaliphilum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium_E; Methanobacterium_E alcaliphilum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055262288,,Ga0617224_01,8055262288,Methanomassiliicoccus intestinalis MGYG-HGUT-02160,linear,genomic DNA,1941,1931651,41.26,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus,Candidatus Methanomassiliicoccus intestinalis,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Methanomassiliicoccus_A,Methanomassiliicoccus_A intestinalis,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus_A; Methanomassiliicoccus_A intestinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055428960,,Ga0616962_104,8055428857,Methanococcoides seepicolus LLY,linear,genomic DNA,98,85623,42.9,1,Archaea,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides seepicolus,Archaea; Methanobacteriota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides seepicolus,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides seepicolus,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides seepicolus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
